 | 137  | Dustox             |  0.75095% | 500    |  0.751% | 410    |  0.759% | 
 | 138  | Yamask             |  0.74645% | 497    |  0.746% | 432    |  0.800% | 
 | 139  | Palpitoad          |  0.73744% | 491    |  0.737% | 437    |  0.809% | 
 | 140  | Grotle             |  0.73443% | 489    |  0.734% | 402    |  0.745% | 
 | 141  | Marill             |  0.73143% | 487    |  0.731% | 389    |  0.721% | 
 | 142  | Lickitung          |  0.72692% | 484    |  0.727% | 390    |  0.722% | 
 | 143  | Nidorino           |  0.72092% | 480    |  0.721% | 357    |  0.661% | 
 | 144  | Mienfoo            |  0.71190% | 474    |  0.712% | 399    |  0.739% | 
 | 145  | Charmeleon         |  0.70590% | 470    |  0.706% | 362    |  0.671% | 
 | 146  | Delcatty           |  0.70289% | 468    |  0.703% | 386    |  0.715% | 
 | 147  | Bibarel            |  0.68036% | 453    |  0.680% | 363    |  0.672% | 
 | 148  | Parasect           |  0.63080% | 420    |  0.631% | 341    |  0.632% | 
 | 149  | Dewgong            |  0.62930% | 419    |  0.629% | 327    |  0.606% | 
 | 150  | Sunflora           |  0.60827% | 405    |  0.608% | 323    |  0.598% | 
 | 151  | Braixen            |  0.60527% | 403    |  0.605% | 303    |  0.561% | 
 | 152  | Weepinbell         |  0.59325% | 395    |  0.593% | 308    |  0.571% | 
 | 153  | Archen             |  0.56772% | 378    |  0.568% | 343    |  0.635% | 
 | 154  | Phione             |  0.56622% | 377    |  0.566% | 295    |  0.546% | 
 | 155  | Carvanha           |  0.56472% | 376    |  0.565% | 294    |  0.545% | 
 | 156  | Pachirisu          |  0.56322% | 375    |  0.563% | 314    |  0.582% | 
 | 157  | Carnivine          |  0.54219% | 361    |  0.542% | 295    |  0.546% | 
 | 158  | Koffing            |  0.53918% | 359    |  0.539% | 311    |  0.576% | 
 | 159  | Purugly            |  0.53318% | 355    |  0.533% | 312    |  0.578% | 
 | 160  | Bayleef            |  0.53168% | 354    |  0.532% | 295    |  0.546% | 
 | 161  | Cottonee           |  0.52266% | 348    |  0.523% | 318    |  0.589% | 
 | 162  | Duskull            |  0.51065% | 340    |  0.511% | 294    |  0.545% | 
 | 163  | Grovyle            |  0.50464% | 336    |  0.505% | 272    |  0.504% | 
 | 164  | Vespiquen          |  0.49563% | 330    |  0.496% | 231    |  0.428% | 
 | 165  | Ledian             |  0.48662% | 324    |  0.487% | 257    |  0.476% | 
 | 166  | Anorith            |  0.48361% | 322    |  0.484% | 282    |  0.522% | 
 | 167  | Baltoy             |  0.46409% | 309    |  0.464% | 278    |  0.515% | 
 | 168  | Trapinch           |  0.44156% | 294    |  0.442% | 241    |  0.446% | 
 | 169  | Furret             |  0.42654% | 284    |  0.427% | 241    |  0.446% | 
 | 170  | Boldore            |  0.41302% | 275    |  0.413% | 249    |  0.461% | 
 | 171  | Clamperl           |  0.39500% | 263    |  0.395% | 199    |  0.369% | 
 | 172  | Onix               |  0.39350% | 262    |  0.393% | 242    |  0.448% | 
 | 173  | Swirlix            |  0.39050% | 260    |  0.390% | 195    |  0.361% | 
 | 174  | Snover             |  0.38899% | 259    |  0.389% | 238    |  0.441% | 
 | 175  | Illumise           |  0.34994% | 233    |  0.350% | 199    |  0.369% | 
 | 176  | Aurorus            |  0.33943% | 226    |  0.339% | 172    |  0.319% | 
 | 177  | Diglett            |  0.33793% | 225    |  0.338% | 192    |  0.356% | 
 | 178  | Slowpoke           |  0.33643% | 224    |  0.336% | 182    |  0.337% | 
 | 179  | Skrelp             |  0.31840% | 212    |  0.318% | 175    |  0.324% | 
 | 180  | Bronzor            |  0.31690% | 211    |  0.317% | 200    |  0.370% | 
 | 181  | Timburr            |  0.31390% | 209    |  0.314% | 165    |  0.306% | 
 | 182  | Poliwhirl          |  0.31089% | 207    |  0.311% | 166    |  0.307% | 
 | 183  | Magnemite          |  0.30939% | 206    |  0.309% | 168    |  0.311% | 
 | 184  | Beautifly          |  0.30188% | 201    |  0.302% | 170    |  0.315% | 
 | 185  | Cubone             |  0.29738% | 198    |  0.297% | 170    |  0.315% | 
 | 186  | Omanyte            |  0.29588% | 197    |  0.296% | 181    |  0.335% | 
 | 187  | Castform           |  0.29588% | 197    |  0.296% | 157    |  0.291% | 
 | 188  | Mantyke            |  0.28987% | 193    |  0.290% | 157    |  0.291% | 
 | 189  | Dewott             |  0.27335% | 182    |  0.273% | 148    |  0.274% | 
 | 190  | Staryu             |  0.27185% | 181    |  0.272% | 139    |  0.257% | 
 | 191  | Eevee              |  0.26884% | 179    |  0.269% | 129    |  0.239% | 
 | 192  | Gothorita          |  0.26434% | 176    |  0.264% | 122    |  0.226% | 
 | 193  | Frillish           |  0.25382% | 169    |  0.254% | 135    |  0.250% | 
 | 194  | Fletchling         |  0.25382% | 169    |  0.254% | 133    |  0.246% | 
 | 195  | Rufflet            |  0.25232% | 168    |  0.252% | 133    |  0.246% | 
 | 196  | Trubbish           |  0.24932% | 166    |  0.249% | 148    |  0.274% | 
 | 197  | Torchic            |  0.24331% | 162    |  0.243% | 151    |  0.280% | 
 | 198  | Growlithe          |  0.24181% | 161    |  0.242% | 124    |  0.230% | 
 | 199  | Nosepass           |  0.24031% | 160    |  0.240% | 136    |  0.252% | 
 | 200  | Kirlia             |  0.23129% | 154    |  0.231% | 118    |  0.219% | 
 | 201  | Nidorina           |  0.23129% | 154    |  0.231% | 117    |  0.217% | 
 | 202  | Chinchou           |  0.22979% | 153    |  0.230% | 130    |  0.241% | 
 | 203  | Lombre             |  0.21928% | 146    |  0.219% | 117    |  0.217% | 
 | 204  | Watchog            |  0.21477% | 143    |  0.215% | 106    |  0.196% | 
 | 205  | Basculin           |  0.21327% | 142    |  0.213% | 117    |  0.217% | 
 | 206  | Lileep             |  0.20877% | 139    |  0.209% | 124    |  0.230% | 
 | 207  | Tirtouga           |  0.20426% | 136    |  0.204% | 120    |  0.222% | 
 | 208  | Bunnelby           |  0.20276% | 135    |  0.203% | 98     |  0.182% | 
 | 209  | Mankey             |  0.19825% | 132    |  0.198% | 93     |  0.172% | 
 | 210  | Jigglypuff         |  0.19525% | 130    |  0.195% | 100    |  0.185% | 
 | 211  | Loudred            |  0.18924% | 126    |  0.189% | 106    |  0.196% | 
 | 212  | Luvdisc            |  0.18173% | 121    |  0.182% | 91     |  0.169% | 
 | 213  | Nuzleaf            |  0.18023% | 120    |  0.180% | 94     |  0.174% | 
 | 214  | Aron               |  0.17572% | 117    |  0.176% | 108    |  0.200% | 
 | 215  | Froakie            |  0.17572% | 117    |  0.176% | 92     |  0.170% | 
 | 216  | Flaaffy            |  0.17122% | 114    |  0.171% | 102    |  0.189% | 
 | 217  | Aipom              |  0.15470% | 103    |  0.155% | 85     |  0.157% | 
 | 218  | Numel              |  0.15319% | 102    |  0.153% | 90     |  0.167% | 
 | 219  | Foongus            |  0.15169% | 101    |  0.152% | 87     |  0.161% | 
 | 220  | Taillow            |  0.14569% | 97     |  0.146% | 75     |  0.139% | 
 | 221  | Corphish           |  0.14569% | 97     |  0.146% | 75     |  0.139% | 
 | 222  | Sealeo             |  0.14268% | 95     |  0.143% | 76     |  0.141% | 
 | 223  | Shellder           |  0.13667% | 91     |  0.137% | 77     |  0.143% | 
 | 224  | Swadloon           |  0.13667% | 91     |  0.137% | 82     |  0.152% | 
 | 225  | Munna              |  0.13667% | 91     |  0.137% | 71     |  0.132% | 
 | 226  | Wormadam           |  0.13517% | 90     |  0.135% | 70     |  0.130% | 
 | 227  | Inkay              |  0.13217% | 88     |  0.132% | 69     |  0.128% | 
 | 228  | Elgyem             |  0.12916% | 86     |  0.129% | 64     |  0.119% | 
 | 229  | Cherrim            |  0.12766% | 85     |  0.128% | 62     |  0.115% | 
 | 230  | Pancham            |  0.12316% | 82     |  0.123% | 68     |  0.126% | 
 | 231  | Kabuto             |  0.12316% | 82     |  0.123% | 78     |  0.144% | 
 | 232  | Shroomish          |  0.12015% | 80     |  0.120% | 60     |  0.111% | 
 | 233  | Tyrunt             |  0.11715% | 78     |  0.117% | 67     |  0.124% | 
 | 234  | Luxio              |  0.11565% | 77     |  0.116% | 65     |  0.120% | 
 | 235  | Dratini            |  0.11565% | 77     |  0.116% | 60     |  0.111% | 
 | 236  | Skitty             |  0.11114% | 74     |  0.111% | 64     |  0.119% | 
 | 237  | Shellos            |  0.10814% | 72     |  0.108% | 58     |  0.107% | 
 | 238  | Pidgeotto          |  0.10664% | 71     |  0.107% | 57     |  0.106% | 
 | 239  | Tranquill          |  0.10363% | 69     |  0.104% | 53     |  0.098% | 
 | 240  | Doduo              |  0.09913% | 66     |  0.099% | 45     |  0.083% | 
 | 241  | Riolu              |  0.09762% | 65     |  0.098% | 46     |  0.085% | 
 | 242  | Grimer             |  0.09612% | 64     |  0.096% | 51     |  0.094% | 
 | 243  | Stunky             |  0.09312% | 62     |  0.093% | 56     |  0.104% | 
 | 244  | Herdier            |  0.09312% | 62     |  0.093% | 47     |  0.087% | 
 | 245  | Purrloin           |  0.09011% | 60     |  0.090% | 47     |  0.087% | 
 | 246  | Shelmet            |  0.09011% | 60     |  0.090% | 51     |  0.094% | 
 | 247  | Zorua              |  0.08861% | 59     |  0.089% | 28     |  0.052% | 
 | 248  | Unown              |  0.08861% | 59     |  0.089% | 40     |  0.074% | 
 | 249  | Darumaka           |  0.08561% | 57     |  0.086% | 45     |  0.083% | 
 | 250  | Golett             |  0.08561% | 57     |  0.086% | 48     |  0.089% | 
 | 251  | Magikarp           |  0.08260% | 55     |  0.083% | 46     |  0.085% | 
 | 252  | Rattata            |  0.08110% | 54     |  0.081% | 44     |  0.082% | 
 | 253  | Metapod            |  0.07810% | 52     |  0.078% | 48     |  0.089% | 
 | 254  | Rhyhorn            |  0.07660% | 51     |  0.077% | 43     |  0.080% | 
 | 255  | Cranidos           |  0.07510% | 50     |  0.075% | 38     |  0.070% | 
 | 256  | Bergmite           |  0.07209% | 48     |  0.072% | 40     |  0.074% | 
 | 257  | Buizel             |  0.07209% | 48     |  0.072% | 40     |  0.074% | 
 | 258  | Shieldon           |  0.07059% | 47     |  0.071% | 43     |  0.080% | 
 | 259  | Houndour           |  0.06909% | 46     |  0.069% | 34     |  0.063% | 
 | 260  | Machop             |  0.06909% | 46     |  0.069% | 32     |  0.059% | 
 | 261  | Larvesta           |  0.06759% | 45     |  0.068% | 35     |  0.065% | 
 | 262  | Woobat             |  0.06458% | 43     |  0.065% | 31     |  0.057% | 
 | 263  | Cacnea             |  0.06458% | 43     |  0.065% | 28     |  0.052% | 
 | 264  | Phanpy             |  0.06158% | 41     |  0.062% | 36     |  0.067% | 
 | 265  | Relicanth          |  0.06008% | 40     |  0.060% | 32     |  0.059% | 
 | 266  | Amaura             |  0.05857% | 39     |  0.059% | 35     |  0.065% | 
 | 267  | Wobbuffet          |  0.05557% | 37     |  0.056% | 34     |  0.063% | 
