 | 315  | Kakuna             |  0.01625% | 9      |  0.016% | 9      |  0.020% | 
 | 316  | Spewpa             |  0.01625% | 9      |  0.016% | 7      |  0.016% | 
 | 317  | Croagunk           |  0.01625% | 9      |  0.016% | 6      |  0.014% | 
 | 318  | Voltorb            |  0.01625% | 9      |  0.016% | 7      |  0.016% | 
 | 319  | Timburr            |  0.01625% | 9      |  0.016% | 8      |  0.018% | 
 | 320  | Kabuto             |  0.01625% | 9      |  0.016% | 8      |  0.018% | 
 | 321  | Amaura             |  0.01625% | 9      |  0.016% | 9      |  0.020% | 
 | 322  | Mime Jr.           |  0.01444% | 8      |  0.014% | 6      |  0.014% | 
 | 323  | Wooper             |  0.01444% | 8      |  0.014% | 7      |  0.016% | 
 | 324  | Pumpkaboo          |  0.01444% | 8      |  0.014% | 6      |  0.014% | 
 | 325  | Paras              |  0.01444% | 8      |  0.014% | 7      |  0.016% | 
 | 326  | Bellsprout         |  0.01444% | 8      |  0.014% | 8      |  0.018% | 
 | 327  | Elgyem             |  0.01444% | 8      |  0.014% | 6      |  0.014% | 
 | 328  | Geodude            |  0.01444% | 8      |  0.014% | 8      |  0.018% | 
 | 329  | Tyrogue            |  0.01444% | 8      |  0.014% | 5      |  0.011% | 
 | 330  | Petilil            |  0.01444% | 8      |  0.014% | 8      |  0.018% | 
